I,II,V1,V2,V3,V4,V5,V6,III,aVR,aVL,aVF
82,63,-63,43,53,-19,-122,-63,-19,-72,50,22
117,48,-58,48,58,-9,-126,-68,-69,-82,93,-10
126,43,-68,39,68,-4,-112,-63,-83,-84,104,-20
102,48,-68,43,68,-9,-122,-63,-54,-75,78,-3
68,53,-78,43,63,-19,-131,-82,-15,-60,41,19
58,58,-63,53,63,-14,-131,-78,0,-58,29,29
53,48,-43,78,92,0,-117,-63,-5,-50,29,21
63,29,-29,87,107,29,-102,-58,-34,-46,48,-2
92,48,-24,92,126,34,-87,-58,-44,-70,68,2
122,87,-19,102,136,43,-78,-58,-35,-104,78,26
141,87,-19,97,151,63,-63,-58,-54,-114,97,16
131,78,-34,92,141,58,-92,-87,-53,-104,92,12
82,39,-48,97,126,43,-102,-97,-43,-60,62,-2
73,39,-29,117,165,68,-82,-78,-34,-56,53,2
126,58,-19,126,175,78,-68,-68,-68,-92,97,-5
165,48,-29,126,156,78,-68,-82,-117,-106,141,-34
146,48,-19,131,190,97,-63,-82,-98,-97,122,-25
156,68,-19,141,219,117,-43,-73,-88,-112,122,-10
165,82,-24,141,234,117,-43,-73,-83,-123,124,0
136,73,-19,151,224,117,-34,-82,-63,-104,99,5
146,97,-14,156,224,131,-29,-92,-49,-121,97,24
141,87,-19,156,224,131,-29,-92,-54,-114,97,16
126,53,-14,156,229,131,-24,-97,-73,-89,99,-10
122,48,-19,156,248,126,-24,-112,-74,-85,98,-13
131,73,-24,161,248,131,-24,-112,-58,-102,94,7
117,24,-29,161,253,136,-39,-117,-93,-70,105,-34
107,4,-43,151,248,136,-53,-122,-103,-55,105,-49
92,-14,-39,170,253,146,-48,-117,-106,-39,99,-60
82,-9,-34,180,268,161,-39,-112,-91,-36,86,-50
78,-4,-29,185,273,165,-29,-107,-82,-37,80,-43
78,4,-34,190,283,170,-14,-102,-74,-41,76,-35
122,24,-24,190,292,185,-14,-102,-98,-73,110,-37
131,34,-24,185,278,180,-19,-107,-97,-82,114,-31
126,14,-39,175,268,156,-34,-126,-112,-70,119,-49
131,-9,-39,170,263,151,-39,-131,-140,-61,135,-74
112,-43,-29,175,268,161,-29,-122,-155,-34,133,-99
112,-24,-29,180,263,170,-29,-122,-136,-44,124,-80
117,-24,-29,180,268,185,-19,-117,-141,-46,129,-82
131,-9,-9,185,273,200,9,-102,-140,-61,135,-74
136,29,-4,170,263,195,4,-107,-107,-82,121,-39
141,43,-29,165,258,185,-4,-112,-98,-92,119,-27
141,48,-43,156,244,161,-14,-126,-93,-94,117,-22
131,58,-48,151,239,165,-19,-122,-73,-94,102,-7
146,39,-29,165,248,185,-9,-107,-107,-92,126,-34
156,34,-29,165,248,180,9,-97,-122,-95,139,-44
151,34,-19,170,244,180,19,-92,-117,-92,134,-41
107,24,-19,175,234,185,24,-92,-83,-65,95,-29
48,0,-9,175,244,180,29,-82,-48,-24,48,-24
48,0,0,175,229,180,34,-68,-48,-24,48,-24
68,34,0,170,214,185,39,-53,-34,-51,51,0
34,58,19,165,214,190,43,-34,24,-46,5,41
19,29,19,156,200,175,43,-39,10,-24,4,19
19,19,14,136,185,161,39,-43,0,-19,9,9
24,39,9,126,151,141,24,-34,15,-31,4,27
19,39,4,107,122,126,14,-39,20,-29,0,29
19,14,-19,87,97,112,-4,-43,-5,-16,12,4
24,29,-29,63,73,87,-14,-53,5,-26,9,17
29,43,-34,68,68,78,-19,-58,14,-36,7,28
19,34,-29,68,73,63,-24,-58,15,-26,2,24
39,63,-39,63,63,73,-34,-48,24,-51,7,43
97,107,-39,58,39,48,-48,-63,10,-102,43,58
102,136,-34,43,29,34,-29,-43,34,-119,34,85
87,136,-34,39,24,19,-29,-34,49,-111,19,92
39,78,-53,14,14,9,-39,-34,39,-58,0,58
43,63,-73,4,-9,9,-48,-39,20,-53,11,41
48,68,-58,-9,-14,0,-48,-39,20,-58,14,44
24,63,-48,19,-14,0,-43,-39,39,-43,-7,51
4,58,-29,4,-14,-9,-48,-39,54,-31,-25,56
29,58,-39,0,-29,-14,-48,-34,29,-43,0,43
0,53,-34,-4,-39,-29,-48,-29,53,-26,-26,53
-19,63,-29,-4,-53,-39,-53,-24,82,-22,-50,72
-4,48,-43,-14,-58,-43,-58,-19,52,-22,-28,50
0,43,-53,-39,-73,-68,-68,-29,43,-21,-21,43
-14,34,-63,-43,-82,-87,-78,-39,48,-10,-31,41
-9,24,-68,-53,-78,-78,-87,-39,33,-7,-21,28
4,24,-58,-43,-73,-73,-82,-29,20,-14,-8,22
14,73,-53,-29,-68,-68,-92,-29,59,-43,-22,66
34,48,-63,-43,-68,-73,-97,-39,14,-41,10,31
53,68,-48,-43,-73,-68,-73,-29,15,-60,19,41
68,73,-43,-43,-68,-68,-73,-24,5,-70,31,39
63,63,-34,-39,-68,-68,-78,-24,0,-63,31,31
48,53,-29,-24,-73,-73,-82,-29,5,-50,21,29
43,43,-48,-39,-82,-78,-107,-39,0,-43,21,21
29,4,-43,-34,-82,-82,-117,-43,-25,-16,27,-10
9,-14,-43,-34,-97,-87,-117,-43,-23,2,16,-18
24,-19,-39,-34,-92,-82,-112,-39,-43,-2,33,-31
24,-29,-34,-24,-78,-78,-87,-39,-53,2,38,-41
4,-29,-24,0,-48,-68,-73,-24,-33,12,18,-31
-24,-14,-34,-14,-68,-87,-82,-39,10,19,-17,-2
14,14,-34,-29,-68,-78,-97,-39,0,-14,7,7
14,4,-34,-29,-63,-43,-82,-29,-10,-9,12,-3
-19,-14,-24,-29,-68,-53,-87,-39,5,16,-12,-4
-14,14,-39,-29,-73,-68,-97,-39,28,0,-21,21
24,43,-48,-29,-78,-78,-102,-39,19,-33,2,31
43,68,-34,-14,-82,-87,-107,-48,25,-55,9,46
14,48,-29,-14,-82,-78,-92,-39,34,-31,-10,41
-14,29,-24,-9,-82,-78,-92,-34,43,-7,-28,36
9,14,-39,-9,-78,-87,-97,-39,5,-11,2,9
34,0,-53,-14,-73,-97,-107,-48,-34,-17,34,-17
34,9,-53,-19,-63,-92,-107,-48,-25,-21,29,-8
4,0,-68,-19,-63,-87,-102,-48,-4,-2,4,-2
24,14,-34,-9,-63,-73,-102,-43,-10,-19,17,2
48,0,-39,-9,-63,-68,-112,-43,-48,-24,48,-24
4,-43,-53,-9,-73,-87,-131,-63,-47,19,25,-45
-48,-53,-53,4,-78,-87,-122,-53,-5,50,-21,-29
-53,-14,-48,4,-63,-82,-112,-53,39,33,-46,12
-39,4,-34,14,-63,-63,-107,-39,43,17,-41,23
-14,9,-29,9,-58,-58,-107,-39,23,2,-18,16
-29,-14,-43,0,-53,-58,-112,-48,15,21,-22,0
-14,-19,-68,-19,-78,-87,-122,-73,-5,16,-4,-12
39,-43,-82,-29,-87,-97,-136,-82,-82,2,60,-62
68,-19,-73,-24,-82,-82,-136,-68,-87,-24,77,-53
34,-14,-68,-29,-82,-82,-126,-63,-48,-10,41,-31
34,-24,-63,-24,-92,-78,-136,-58,-58,-5,46,-41
43,-19,-58,-19,-87,-73,-126,-48,-62,-12,52,-40
34,0,-39,14,-73,-63,-102,-43,-34,-17,34,-17
29,4,-29,19,-68,-53,-102,-39,-25,-16,27,-10
24,9,-19,24,-63,-43,-107,-34,-15,-16,19,-3
19,-29,-14,29,-58,-39,-107,-29,-48,5,33,-38
19,-4,-19,19,-63,-53,-117,-43,-23,-7,21,-13
-9,9,-34,-4,-68,-58,-122,-48,18,0,-13,13
-14,14,-39,-14,-73,-63,-122,-58,28,0,-21,21
0,-14,-43,-24,-78,-78,-117,-68,-14,7,7,-14
-19,-53,-58,-24,-82,-87,-122,-78,-34,36,7,-43
-29,-63,-58,-24,-87,-87,-131,-78,-34,46,2,-48
-39,-19,-53,-19,-87,-73,-141,-73,20,29,-29,0
-48,-9,-48,-14,-87,-68,-146,-73,39,28,-43,15
-14,-43,-34,-4,-78,-53,-136,-68,-29,28,7,-36
-9,-73,-24,9,-68,-53,-122,-58,-64,41,27,-68
-53,-68,-14,19,-68,-58,-112,-48,-15,60,-19,-41
-24,-63,-4,29,-58,-43,-102,-34,-39,43,7,-51
9,-48,-14,19,-63,-48,-92,-34,-57,19,33,-52
-4,-39,-19,14,-68,-48,-97,-43,-35,21,15,-37
-19,-34,-24,9,-73,-53,-102,-53,-15,26,-2,-24
-24,-39,-39,4,-82,-53,-122,-73,-15,31,-4,-27
-39,-78,-53,0,-82,-63,-126,-82,-39,58,0,-58
-48,-92,-48,-4,-82,-68,-131,-82,-44,70,-2,-68
-53,-78,-63,-14,-92,-78,-141,-82,-25,65,-14,-51
-43,-73,-68,-29,-102,-82,-151,-87,-30,58,-6,-51
-19,-92,-48,-19,-87,-68,-141,-73,-73,55,27,-82
-4,-107,-34,-4,-68,-63,-122,-63,-103,55,49,-105
19,-92,-24,4,-63,-58,-112,-58,-111,36,65,-101
48,-68,-34,14,-68,-53,-102,-53,-116,10,82,-92
29,-34,-14,19,-53,-48,-102,-63,-63,2,46,-48
14,-14,9,34,-53,-39,-92,-53,-28,0,21,-21
4,-9,0,24,-58,-48,-92,-63,-13,2,8,-11
9,-29,14,24,-58,-48,-92,-63,-38,10,23,-33
-4,-53,9,19,-73,-43,-107,-73,-49,28,22,-51
-24,-73,0,9,-82,-53,-112,-68,-49,48,12,-61
-68,-68,-24,-14,-97,-73,-122,-82,0,68,-34,-34
-92,-68,-39,-34,-122,-92,-136,-102,24,80,-58,-22
-63,-87,-48,-39,-122,-92,-146,-92,-24,75,-19,-55
-14,-102,-43,-29,-112,-78,-131,-78,-88,58,37,-95
14,-82,-29,-19,-97,-63,-117,-63,-96,34,55,-89
9,-73,-43,-39,-112,-78,-126,-78,-82,32,45,-77
-4,-68,-48,-39,-126,-82,-131,-92,-64,36,30,-66
9,-48,-43,-39,-117,-78,-131,-82,-57,19,33,-52
-29,-68,-29,-19,-82,-63,-117,-73,-39,48,5,-53
-68,-117,-14,-14,-82,-58,-117,-73,-49,92,-9,-83
-19,-112,-14,-4,-73,-58,-112,-82,-93,65,37,-102
0,-78,-14,-4,-87,-58,-102,-73,-78,39,39,-78
-39,-112,-14,-9,-87,-58,-102,-73,-73,75,17,-92
-39,-112,-24,-19,-87,-63,-102,-73,-73,75,17,-92
0,-68,-34,-29,-92,-73,-122,-78,-68,34,34,-68
9,-73,-43,-34,-102,-78,-126,-82,-82,32,45,-77
29,-63,-53,-34,-107,-78,-126,-82,-92,17,60,-77
63,-48,-63,-19,-102,-73,-122,-82,-111,-7,87,-79
43,-48,-24,0,-82,-53,-102,-63,-91,2,67,-69
4,-58,-19,9,-68,-53,-92,-53,-62,27,33,-60
4,-68,-19,9,-68,-48,-87,-43,-72,32,38,-70
19,-82,-14,9,-68,-48,-82,-39,-101,31,60,-91
9,-68,4,19,-58,-39,-87,-34,-77,29,43,-72
9,-63,-9,-4,-78,-63,-112,-58,-72,27,40,-67
19,-48,-24,-19,-92,-78,-126,-58,-67,14,43,-57
43,-29,-24,-4,-92,-68,-92,-48,-72,-7,57,-50
0,-58,4,43,-48,-34,-63,-9,-58,29,29,-58
-58,-146,-63,-34,-107,-92,-122,-63,-88,102,15,-117
-58,-97,-63,-39,-102,-97,-122,-68,-39,77,-9,-68
39,58,9,29,-39,-39,-58,-19,19,-48,10,38
48,24,9,19,-43,-39,-63,-29,-24,-36,36,0
48,0,9,19,-48,-39,-68,-29,-48,-24,48,-24
48,-24,9,19,-53,-39,-73,-29,-72,-12,60,-48
48,-48,9,19,-58,-39,-78,-29,-96,0,72,-72
34,-34,19,19,-58,-48,-78,-39,-68,0,51,-51
29,-29,19,19,-58,-48,-78,-39,-58,0,43,-43
24,-24,19,19,-58,-48,-78,-39,-48,0,36,-36
19,-19,19,19,-58,-48,-78,-39,-38,0,28,-28
4,-43,-4,0,-73,-63,-87,-53,-47,19,25,-45
-9,-58,-19,-9,-87,-68,-97,-58,-49,33,20,-53
-24,-73,-34,-19,-102,-73,-107,-63,-49,48,12,-61
-39,-87,-48,-29,-117,-78,-117,-68,-48,63,4,-67
-53,-78,-43,-24,-102,-68,-112,-58,-25,65,-14,-51
-58,-68,-39,-19,-97,-68,-107,-58,-10,63,-24,-39
-63,-58,-34,-14,-92,-68,-102,-58,5,60,-34,-26
-68,-48,-29,-9,-87,-68,-97,-58,20,58,-44,-14
-53,-73,-14,0,-78,-48,-92,-43,-20,63,-16,-46
-19,-87,-9,9,-78,-39,-78,-29,-68,53,24,-77
24,-92,-9,4,-68,-34,-73,-24,-116,34,70,-104
9,-126,-4,14,-58,-39,-82,-29,-135,58,72,-130
-48,-161,0,24,-48,-24,-63,-29,-113,104,32,-137
-53,-146,9,29,-43,-9,-53,-19,-93,99,20,-119
-53,-165,14,19,-53,-19,-63,-39,-112,109,29,-138
-24,-180,9,24,-53,-29,-78,-53,-156,102,66,-168
-58,-170,9,34,-48,-4,-87,-39,-112,114,27,-141
-78,-156,9,34,-43,0,-68,-29,-78,117,0,-117
-34,-131,19,34,-34,0,-63,-9,-97,82,31,-114
-14,-141,19,34,-29,0,-63,-14,-127,77,56,-134
-34,-126,4,29,-34,-14,-78,-29,-92,80,29,-109
-34,-112,14,43,-29,-14,-78,-19,-78,73,22,-95
4,-82,24,29,-24,-4,-68,-4,-86,39,45,-84
0,-87,19,9,-29,-4,-48,-4,-87,43,43,-87
-24,-97,0,0,-39,-9,-63,-19,-73,60,24,-85
-14,-82,-4,0,-48,-19,-97,-24,-68,48,27,-75
-14,-92,-4,0,-63,-39,-112,-53,-78,53,32,-85
0,-92,-9,4,-73,-48,-117,-78,-92,46,46,-92
0,-92,-9,4,-78,-39,-97,-68,-92,46,46,-92
0,-97,-19,0,-78,-43,-107,-63,-97,48,48,-97
-24,-107,-19,-9,-78,-53,-107,-63,-83,65,29,-95
-24,-112,-14,-14,-73,-43,-102,-58,-88,68,32,-100
-9,-112,-24,0,-58,-19,-78,-48,-103,60,47,-107
-9,-131,-19,14,-68,-14,-92,-43,-122,70,56,-126
-39,-151,-19,19,-53,-24,-87,-39,-112,95,36,-131
-48,-117,4,24,-39,0,-73,-24,-69,82,10,-93
-48,-102,-9,24,-39,-4,-63,-19,-54,75,3,-78
-24,-73,-9,24,-39,0,-63,-19,-49,48,12,-61
9,-73,-9,24,-34,4,-68,-24,-82,32,45,-77
9,-82,-9,24,-34,9,-68,-24,-91,36,50,-86
43,-68,-9,14,-39,4,-78,-34,-111,12,77,-89
24,-48,-9,9,-43,4,-82,-34,-72,12,48,-60
-24,-82,-19,4,-63,-4,-97,-48,-58,53,17,-70
-43,-78,-19,4,-53,-4,-87,-29,-35,60,-4,-56
4,-58,-9,-9,-68,-9,-92,-24,-62,27,33,-60
4,-73,-24,-19,-78,-19,-107,-48,-77,34,40,-75
-29,-102,-39,-29,-92,-34,-117,-63,-73,65,22,-87
-19,-107,-53,-39,-112,-53,-122,-78,-88,63,34,-97
-9,-92,-39,-29,-97,-48,-117,-63,-83,50,37,-87
-14,-102,-43,-19,-97,-43,-117,-58,-88,58,37,-95
-29,-112,-39,-4,-92,-29,-112,-48,-83,70,27,-97
-68,-126,-29,4,-82,-24,-92,-39,-58,97,-5,-92
-82,-136,-29,-4,-82,-24,-117,-48,-54,109,-14,-95
-73,-112,-29,-4,-73,-24,-117,-63,-39,92,-17,-75
-48,-92,-29,-4,-73,-24,-107,-48,-44,70,-2,-68
-97,-112,-29,-9,-78,-29,-122,-68,-15,104,-41,-63
-102,-136,-43,-24,-92,-43,-131,-82,-34,119,-34,-85
-68,-141,-34,-19,-87,-48,-131,-73,-73,104,2,-107
-78,-126,-19,-14,-92,-53,-122,-63,-48,102,-15,-87
-97,-131,-19,-19,-97,-53,-122,-63,-34,114,-31,-82
-78,-141,-24,-34,-102,-63,-131,-78,-63,109,-7,-102
-92,-156,-29,-34,-102,-48,-122,-82,-64,124,-14,-110
-122,-161,-39,-34,-102,-63,-122,-78,-39,141,-41,-100
-68,-141,-43,-34,-112,-63,-122,-92,-73,104,2,-107
-29,-126,-24,-19,-97,-53,-112,-78,-97,77,34,-111
-58,-141,0,-9,-87,-53,-107,-73,-83,99,12,-112
-68,-170,9,-4,-82,-48,-107,-63,-102,119,17,-136
-39,-151,19,4,-68,-43,-102,-48,-112,95,36,-131
24,-92,0,-4,-68,-39,-82,-29,-116,34,70,-104
29,-82,-4,-9,-78,-39,-102,-43,-111,26,70,-96
63,-34,-34,-24,-92,-63,-122,-63,-97,-14,80,-65
87,43,-39,-29,-92,-68,-122,-68,-44,-65,65,0
63,-14,-48,-39,-92,-78,-126,-78,-77,-24,70,-45
0,-63,-58,-48,-97,-78,-131,-78,-63,31,31,-63
-73,-112,-63,-48,-107,-73,-136,-87,-39,92,-17,-75
-131,-141,-58,-39,-112,-63,-141,-78,-10,136,-60,-75
-87,-117,-63,-48,-122,-73,-146,-82,-30,102,-28,-73
-39,-92,-63,-48,-117,-78,-146,-73,-53,65,7,-72
-14,-97,-43,-34,-112,-73,-141,-68,-83,55,34,-90
14,-73,-43,-34,-112,-87,-126,-87,-87,29,50,-80
24,-63,-48,-43,-117,-97,-151,-87,-87,19,55,-75
-4,-63,-39,-39,-117,-97,-146,-82,-59,33,27,-61
-24,-68,-29,-29,-112,-82,-126,-68,-44,46,10,-56
-34,-78,-19,-24,-112,-82,-122,-63,-44,56,5,-61
-29,-92,-34,-29,-122,-102,-126,-82,-63,60,17,-77
-19,-87,-48,-39,-131,-102,-136,-92,-68,53,24,-77
-9,-122,-53,-48,-131,-102,-146,-97,-113,65,52,-117
-24,-161,-48,-39,-131,-102,-151,-97,-137,92,56,-149
-151,-141,0,14,-53,-43,-97,-34,10,146,-80,-65
-141,-82,-19,-14,-82,-63,-112,-53,59,111,-100,-11
14,-53,-87,-82,-151,-126,-180,-117,-67,19,40,-60
14,-68,-82,-87,-151,-126,-180,-126,-82,27,48,-75
-117,-122,-53,-58,-126,-97,-151,-107,-5,119,-56,-63
-68,-126,-68,-63,-131,-97,-161,-122,-58,97,-5,-92
63,-73,-58,-43,-122,-92,-161,-102,-136,5,99,-104
63,-68,-24,-14,-82,-68,-136,-82,-131,2,97,-99
29,-151,-29,-19,-92,-82,-165,-112,-180,61,104,-165
34,-190,-19,0,-87,-107,-204,-136,-224,78,129,-207
14,-117,29,48,-63,-97,-209,-136,-131,51,72,-124
0,-39,53,78,-29,-78,-234,-141,-39,19,19,-39
14,-29,43,82,-24,-82,-253,-175,-43,7,28,-36
14,-34,24,78,-24,-78,-283,-204,-48,10,31,-41
-24,-9,24,87,-9,-43,-253,-195,15,16,-19,3
-4,24,43,122,48,58,-151,-136,28,-10,-16,26
53,68,53,141,112,151,-19,-78,15,-60,19,41
82,102,34,126,136,234,117,-29,20,-92,31,61
126,112,14,107,180,361,307,4,-14,-119,70,49
112,131,4,117,253,541,585,78,19,-121,46,75
53,170,-4,136,322,727,883,170,117,-111,-32,143
117,219,-48,102,307,858,1156,234,102,-168,7,160
219,283,-58,87,297,995,1434,361,64,-251,77,173
209,361,-39,87,322,1132,1717,497,152,-285,28,256
151,434,-43,53,297,1229,1922,561,283,-292,-66,358
170,527,-34,24,263,1298,2093,605,357,-348,-93,442
239,595,0,34,253,1381,2293,678,356,-417,-58,475
219,566,9,14,195,1342,2327,692,347,-392,-64,456
122,424,-48,-58,29,1063,1981,575,302,-273,-90,363
92,278,-122,-126,-165,629,1376,385,186,-185,-47,232
136,234,-131,-195,-326,229,819,273,98,-185,19,166
78,180,-117,-278,-488,-117,317,219,102,-129,-12,141
4,68,-117,-341,-605,-380,-112,141,64,-36,-30,66
34,-19,-126,-370,-649,-492,-336,39,-53,-7,43,-36
43,-63,-136,-390,-644,-492,-375,-39,-106,10,74,-84
-14,-78,-156,-434,-649,-492,-385,-87,-64,46,25,-71
24,-68,-175,-444,-624,-468,-385,-117,-92,22,58,-80
112,-9,-180,-385,-551,-395,-336,-117,-121,-51,116,-65
107,4,-165,-322,-463,-322,-297,-117,-103,-55,105,-49
68,-24,-195,-302,-409,-287,-283,-107,-92,-22,80,-58
53,-39,-214,-287,-346,-234,-248,-97,-92,-7,72,-65
19,-58,-204,-234,-283,-180,-200,-63,-77,19,48,-67
19,-39,-180,-195,-248,-170,-185,-63,-58,10,38,-48
78,-4,-151,-161,-224,-165,-175,-68,-82,-37,80,-43
92,-14,-112,-112,-190,-141,-146,-48,-106,-39,99,-60
107,-4,-107,-97,-165,-117,-131,-39,-111,-51,109,-57
97,14,-92,-82,-161,-107,-122,-24,-83,-55,90,-34
82,-4,-82,-68,-136,-92,-112,-24,-86,-39,84,-45
87,4,-82,-58,-136,-87,-122,-24,-83,-45,85,-39
92,29,-92,-58,-122,-87,-117,-24,-63,-60,77,-17
73,19,-87,-53,-117,-92,-131,-34,-54,-46,63,-17
39,-19,-73,-43,-107,-97,-131,-39,-58,-10,48,-38
-9,9,-73,-43,-102,-92,-131,-39,18,0,-13,13
4,48,-92,-48,-107,-82,-136,-43,44,-26,-20,46
14,29,-102,-63,-126,-92,-151,-58,15,-21,0,22
0,48,-102,-68,-131,-92,-156,-63,48,-24,-24,48
19,87,-97,-68,-126,-82,-156,-63,68,-53,-24,77
19,63,-97,-53,-117,-68,-165,-78,44,-41,-12,53
9,14,-97,-43,-117,-68,-165,-78,5,-11,2,9
4,19,-92,-43,-117,-68,-165,-78,15,-11,-5,17
58,48,-92,-48,-122,-63,-165,-78,-10,-53,34,19
63,68,-102,-58,-131,-73,-170,-97,5,-65,29,36
63,78,-92,-48,-126,-73,-170,-87,15,-70,24,46
53,87,-87,-39,-107,-58,-161,-82,34,-70,9,60
53,92,-87,-29,-107,-48,-165,-82,39,-72,7,65
53,63,-92,-24,-87,-34,-156,-78,10,-58,21,36
43,73,-78,-9,-78,-19,-161,-68,30,-58,6,51
29,63,-68,-4,-73,-14,-161,-63,34,-46,-2,48
-29,14,-63,0,-73,-14,-170,-68,43,7,-36,28
-14,-4,-63,0,-73,-14,-165,-68,10,9,-12,3
34,53,-53,9,-53,0,-156,-53,19,-43,7,36
78,92,-43,14,-43,0,-136,-53,14,-85,32,53
92,112,-58,14,-58,-9,-141,-68,20,-102,36,66
73,63,-68,-4,-63,-19,-161,-82,-10,-68,41,26
53,53,-68,-4,-73,-4,-161,-68,0,-53,26,26
63,92,-58,14,-58,0,-161,-63,29,-77,17,60
82,68,-58,14,-48,4,-161,-58,-14,-75,48,27
87,78,-63,9,-48,-9,-161,-63,-9,-82,48,34
107,97,-53,4,-48,0,-151,-63,-10,-102,58,43
112,82,-58,-4,-53,9,-156,-68,-30,-97,71,26
73,92,-73,-24,-78,-19,-165,-73,19,-82,27,55
48,102,-78,-14,-68,-9,-165,-78,54,-75,-3,78
68,82,-73,-19,-58,4,-156,-68,14,-75,27,48
78,39,-92,-24,-63,-9,-156,-68,-39,-58,58,0
87,82,-82,-29,-78,-34,-161,-87,-5,-84,46,38
102,58,-97,-43,-97,-63,-180,-102,-44,-80,73,7
82,39,-112,-53,-102,-68,-185,-97,-43,-60,62,-2
43,34,-102,-63,-97,-68,-185,-92,-9,-38,26,12
14,43,-107,-68,-102,-68,-180,-92,29,-28,-7,36
78,34,-92,-53,-78,-58,-161,-78,-44,-56,61,-5
92,78,-82,-43,-73,-58,-146,-73,-14,-85,53,32
112,97,-78,-39,-73,-58,-161,-68,-15,-104,63,41
112,78,-82,-34,-73,-58,-161,-63,-34,-95,73,22
78,53,-73,-24,-58,-53,-151,-63,-25,-65,51,14
53,68,-53,-24,-58,-53,-146,-53,15,-60,19,41
48,58,-43,-19,-63,-53,-141,-53,10,-53,19,34
48,48,-48,-14,-58,-73,-151,-63,0,-48,24,24
53,48,-58,-24,-53,-73,-161,-63,-5,-50,29,21
43,39,-39,-9,-43,-73,-131,-58,-4,-41,23,17
48,19,-39,-9,-24,-43,-117,-43,-29,-33,38,-5
53,43,-48,-9,-19,-34,-112,-39,-10,-48,31,16
78,82,-53,-4,-19,-53,-122,-48,4,-80,37,43
87,68,-58,-4,-24,-58,-122,-58,-19,-77,53,24
78,53,-78,-29,-34,-82,-131,-73,-25,-65,51,14
87,39,-82,-29,-39,-68,-131,-73,-48,-63,67,-4
97,43,-73,-24,-48,-58,-122,-63,-54,-70,75,-5
102,87,-78,-19,-34,-58,-122,-63,-15,-94,58,36
97,73,-78,-9,-34,-58,-126,-68,-24,-85,60,24
68,53,-73,4,-24,-43,-126,-63,-15,-60,41,19
53,78,-58,14,-19,-34,-117,-53,25,-65,14,51
73,73,-53,14,-4,-29,-112,-53,0,-73,36,36
92,58,-34,29,4,-9,-107,-53,-34,-75,63,12
87,53,-29,29,19,4,-82,-43,-34,-70,60,9
63,43,-34,19,19,9,-82,-53,-20,-53,41,11
29,43,-48,14,14,0,-92,-73,14,-36,7,28
19,43,-39,19,14,4,-92,-68,24,-31,-2,33
14,29,-24,39,43,19,-78,-53,15,-21,0,22
34,39,-9,63,48,39,-82,-48,5,-36,14,22
63,68,-4,73,68,43,-68,-48,5,-65,29,36
92,117,0,87,78,53,-58,-48,25,-104,33,71
112,126,0,87,92,73,-43,-48,14,-119,49,70
112,136,-24,58,68,53,-63,-68,24,-124,44,80
63,107,-39,58,48,34,-73,-78,44,-85,9,75
53,117,-19,73,82,53,-53,-58,64,-85,-5,90
107,146,-9,78,87,58,-39,-48,39,-126,34,92
136,102,-39,78,53,68,-39,-63,-34,-119,85,34
107,78,-29,82,82,87,-34,-63,-29,-92,68,24
107,73,-29,92,107,107,-14,-53,-34,-90,70,19
107,63,-34,92,117,107,-14,-53,-44,-85,75,9
82,48,-39,97,112,117,-24,-53,-34,-65,58,7
97,78,-34,107,117,131,-19,-63,-19,-87,58,29
97,73,-39,112,122,131,-19,-63,-24,-85,60,24
87,43,-34,117,131,131,-14,-68,-44,-65,65,0
92,34,-24,126,161,151,4,-63,-58,-63,75,-12
102,63,-14,141,170,170,24,-53,-39,-82,70,12
87,19,-4,151,185,190,29,-48,-68,-53,77,-24
78,4,-4,151,190,204,34,-43,-74,-41,76,-35
92,4,-4,151,185,219,39,-34,-88,-48,90,-42
92,29,-4,151,200,229,48,-34,-63,-60,77,-17
97,53,-4,146,204,229,58,-34,-44,-75,70,4
107,82,-14,141,214,229,73,-34,-25,-94,66,28
146,117,-14,146,219,248,63,-39,-29,-131,87,44
151,131,-14,146,209,248,58,-48,-20,-141,85,55
141,117,-29,141,204,229,43,-73,-24,-129,82,46
141,97,-29,141,204,229,39,-82,-44,-119,92,26
126,63,-9,161,234,263,63,-78,-63,-94,94,0
122,82,0,170,244,278,68,-73,-40,-102,81,21
122,82,9,175,263,297,82,-63,-40,-102,81,21
131,97,39,185,283,317,117,-43,-34,-114,82,31
112,97,48,185,287,322,117,-53,-15,-104,63,41
92,92,19,185,287,322,112,-53,0,-92,46,46
68,78,0,180,278,307,107,-63,10,-73,29,44
34,68,-9,180,278,322,107,-53,34,-51,0,51
82,82,-4,170,287,336,117,-53,0,-82,41,41
117,102,-19,165,287,326,126,-48,-15,-109,66,43
136,126,-24,165,283,322,126,-48,-10,-131,73,58
117,141,-39,165,273,322,122,-53,24,-129,46,82
63,107,-43,151,283,322,126,-53,44,-85,9,75
68,87,-48,146,268,317,131,-48,19,-77,24,53
92,102,-63,136,253,317,136,-43,10,-97,41,56
63,107,-58,126,253,317,141,-34,44,-85,9,75
63,73,-48,136,258,322,156,-34,10,-68,26,41
68,58,-53,126,263,317,156,-34,-10,-63,39,24
78,73,-58,126,248,307,146,-19,-5,-75,41,34
78,68,-63,117,239,302,141,-19,-10,-73,44,29
97,68,-63,112,224,302,141,-19,-29,-82,63,19
112,87,-68,92,209,283,141,-24,-25,-99,68,31
126,107,-68,102,214,278,146,-24,-19,-116,72,44
126,102,-58,107,229,268,151,-19,-24,-114,75,39
107,97,-43,112,214,273,136,-9,-10,-102,58,43
